TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.App,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,89,89
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,56
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,33
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,33
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,33
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,56
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,33
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,33
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,33
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,56
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,56
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,56
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,33
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,81
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,65
uk.ac.sheffield.com1003.cafe.ingredients.Water,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.88359375,85,56
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,167
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,168
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,97
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,117
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,170
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,117
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,170
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,159
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,126
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,172
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,167
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,121
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,170
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,170
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,121
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,152
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,176
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8280075849567956,279,176
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,168
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,168
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,217
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8280075849567956,279,171
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,167
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,121
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,217
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,167
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,170
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,167
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,169
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,121
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8269995204406666,279,126
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,117
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,182
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,167
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,212
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,178
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,170
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
uk.ac.sheffield.com1003.cafe.Recipe,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.815913560530067,279,163
